"fase";"documento";"data";"unidadeGestora";"gestao";"favorecido";"valor";"observacaoDoc";"numeroProcesso";"elementoDespesa";"link";"real"
"PAGAMENTO";"2019NP00060";"31/01/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"11.365.123/0001-42 - CONFIANÇA DEDETIZADORA LTDA ME";"5.645,50";"PAGAMENTO REF. COM SERVICOS DE DETETIZACAO NAS DEPENDECIAS DA CAMARA MUNICIPAL DE PARNAMIRIM 01/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751482&dt=20200602151854&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1KRdHq8my%2bkEGtF1nrWnsVPcSdH6tQMHKY%3d&dt=20200602151854";5645,5
"PAGAMENTO";"2019NP00645";"31/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"11.365.123/0001-42 - CONFIANÇA DEDETIZADORA LTDA ME";"5.645,50";"PAGAMENTO REF. COM SERVICO DE DEDETIZACAO NAS DEPENDECIAS DAS CAMARA MUNICIPAL DE PARNAMIRIM 07/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752061&dt=20200602151854&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1KRdHq8my%2bkEGtF1nrWnsVPcSdH6tQMHKY%3d&dt=20200602151854";5645,5
"PAGAMENTO";"2019NP00027";"21/01/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"9.763,93";"PAGAMENTO REF. COM FORNECIMENTO DE ENERGIA ELETRICA 01/2019";"14/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751449&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";9763,93
"PAGAMENTO";"2019NP00111";"20/02/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"8.896,46";"PAGAMENTO REF. COM FORNECIMENTO DE ENERGIA ELETRICA 02/2019";"46/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751531&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";8896,46
"PAGAMENTO";"2019NP00198";"20/03/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"10.657,83";"PAGAMENTO REF. COM FORNECIMENTO DE ENERGIA ELETRICA 03/2019";"106/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751617&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";10657,83
"PAGAMENTO";"2019NP00297";"22/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"10.462,45";"PAGAMENTO REF. COM FORNECIMENTO DE ENERGIA ELETRICA 04/2019 COSERN";"167/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751714&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";10462,45
"PAGAMENTO";"2019NP00395";"20/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"10.453,26";"PAGAMENTO REF. COM FORNECIMENTO DE ENERGIA ELETRICA 04/2019 COSERN";"230/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751812&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";10453,26
"PAGAMENTO";"2019NP00506";"19/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"10.436,14";"PAGAMENTO REF. COM SERVICOS DE ENERGIA ELETRICA COSERN 06/2019";"292/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751923&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";10436,14
"PAGAMENTO";"2019NP00594";"22/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"10.724,37";"PAGAMENTO REF. COM FORNECIMENTO DE ENERGIA ELETRICA 07/2019 COSERN";"347/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752010&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";10724,37
"PAGAMENTO";"2019NP00698";"20/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"9.284,94";"PAGAMENTO REF.FORNECIMENTO DE ENERGIA ELETRICA COSERN 08/2019";"417/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752114&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";9284,94
"PAGAMENTO";"2019NP00789";"20/09/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"9.531,07";"PAGAMENTO REF. FORNECIMENTO DE ENERGIA ELETRICA 09/2019";"476/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752204&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";9531,07
"PAGAMENTO";"2019NP00881";"21/10/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"10.495,27";"PAGAMENTO REF. COM FORNECIMENTO ENERGIA ELETRICA COSERN 09/2019";"529/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752295&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";10495,27
"PAGAMENTO";"2019NP00983";"20/11/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"12.056,51";"PAGAMENTO REF. COM FORNECIMENTO DE ENERGIA ELETRICA COSERN 10/2019";"611/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752392&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";12056,51
"PAGAMENTO";"2019NP01096";"20/12/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.324.196/0001-81 - COSERN - GRUPO NEOENERGIA";"11.948,17";"PAGAMENTO REF. COM FORNECIMENTO DE ENERGIA ELETRICA COSERN 11/2019";"667/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752496&dt=20200602151855&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LD3YS5kThNAzVbZ3ldReX3ZKjRoiP3S1A%3d&dt=20200602151855";11948,17
"PAGAMENTO";"2019NP00044";"31/01/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"6.600,00";"PAGAMENTO RE. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 01/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751466&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";6600
"PAGAMENTO";"2019NP00045";"31/01/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"18.150,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 01/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751467&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";18150
"PAGAMENTO";"2019NP00148";"28/02/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"18.150,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 02/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751568&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";18150
"PAGAMENTO";"2019NP00149";"28/02/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"8.250,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 02/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751569&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";8250
"PAGAMENTO";"2019NP00227";"29/03/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"18.150,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 03/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751645&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";18150
"PAGAMENTO";"2019NP00228";"29/03/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"8.250,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 03/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751646&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";8250
"PAGAMENTO";"2019NP00344";"30/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"9.075,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 04/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751761&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";9075
"PAGAMENTO";"2019NP00345";"30/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"19.965,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 04/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751762&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";19965
"PAGAMENTO";"2019NP00436";"31/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"19.965,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 05/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751853&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";19965
"PAGAMENTO";"2019NP00437";"31/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"9.075,00";"PAGAMENTO REF COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 05/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751854&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";9075
"PAGAMENTO";"2019NP00529";"28/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"19.965,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 06/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751945&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";19965
"PAGAMENTO";"2019NP00530";"28/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"9.075,00";"PAGAMENTO REF. LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 06/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751946&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";9075
"PAGAMENTO";"2019NP00636";"31/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"19.965,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 07/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752052&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";19965
"PAGAMENTO";"2019NP00637";"31/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"08.228.979/0001-61 - COSTEIRA LOCADORA DE VEÍCULOS EIRELLI";"9.075,00";"PAGAMENTO REF. COM LOCACAO DE VEICULOS PARA ATENDER A CAMARA MUNICIPAL DE PARNAMIRIM 07/2019";"4/2019";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752053&dt=20200602151856&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0tulER28LG92j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1LJ1HRz8u2Qr9WqBZ5U8veKG79FmQ92%2fl4%3d&dt=20200602151856";9075
